"image_id","image_name","roi_id","shape_id","type","z","t","channel","area (µm²)","length (µm)","points","min","max","sum","mean","std_dev","Text","Points","counts_CD3+ CD4- CD8- TCRgd-","counts_CD3+ CD4+ TCRgd- CD8-","counts_CD3+ CD8+ TCRgd- CD4-","counts_CD3+ TCRgd+ CD4- CD8-","counts_NA","area_um2"
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38585,42435,"polyline",NA,NA,NA,NA,190.708,NA,NA,NA,NA,NA,NA,"MUC6_region3d","20685.05,54289.52 20691.36,54266.44 20706.96,54246.11 20718.28,54235.27 20740.37,54226.48 20788.65,54225.82 20805.24,54234.17 20813.69,54242.94 20812.14,54268.84 20801.68,54284.95 20770.78,54308.11 20734.67,54326.86 20703.06,54330.20 20690.13,54322.09 20682.94,54305.63 20683.37,54294.26 20688.70,54281.53",0,0,0,0,2,2441.45700025558
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38586,42436,"polyline",NA,NA,NA,NA,210.917,NA,NA,NA,NA,NA,NA,"MUC6_region3e","20815.29,54216.57 20813.93,54190.71 20829.45,54154.94 20849.42,54127.85 20866.12,54112.55 20878.51,54105.64 20893.00,54103.26 20903.80,54112.34 20907.70,54121.05 20907.98,54135.41 20903.39,54149.34 20920.37,54151.92 20932.68,54160.52 20937.28,54167.48 20937.86,54184.40 20923.29,54205.30 20908.00,54213.89 20853.34,54234.48 20837.29,54235.45 20822.43,54226.34 20814.83,54213.01 20814.36,54200.27",0,0,0,0,0,2640.49627637863
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38587,42437,"polyline",NA,NA,NA,NA,339.158,NA,NA,NA,NA,NA,NA,"MUC6_region3f","21061.43,54046.80 21072.62,54006.84 21099.11,53972.64 21122.07,53962.33 21137.76,53962.33 21149.38,53970.74 21153.49,53979.90 21153.94,53992.54 21145.49,54016.38 21126.65,54038.44 21080.26,54068.24 21071.68,54102.99 21046.81,54146.81 21019.18,54173.38 20987.67,54182.77 20963.41,54183.68 20952.36,54167.21 20951.61,54126.99 20971.90,54093.26 20998.40,54062.05 21023.55,54041.46 21046.72,54038.19 21057.73,54044.06 21062.07,54050.16 21063.47,54039.67",0,0,0,0,0,4483.92713356018
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38588,42438,"polyline",NA,NA,NA,NA,111.869,NA,NA,NA,NA,NA,NA,"MUC6_region3g","21023.96,54032.38 21024.27,54014.18 21018.90,54005.21 21004.53,53998.07 20991.74,53998.08 20975.64,54007.48 20958.68,54027.43 20954.27,54037.13 20952.64,54054.91 20954.86,54059.73 20964.77,54065.92 20985.47,54065.31 21015.32,54043.25 21024.12,54026.60",0,0,0,0,0,851.580697536469
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38589,42439,"polyline",NA,NA,NA,NA,592.081,NA,NA,NA,NA,NA,NA,"control_region3d","19719.18,54679.97 19719.89,54665.10 19731.38,54629.48 19770.64,54550.11 19794.86,54504.99 19851.01,54424.55 19933.59,54346.24 19966.76,54319.56 20013.64,54293.20 20045.23,54286.14 20068.44,54286.82 20077.75,54300.68 20084.56,54326.45 20084.42,54358.14 20065.37,54403.33 20021.13,54462.92 19872.24,54594.31 19818.52,54657.13 19773.94,54697.11 19752.02,54706.63 19725.87,54704.45 19715.79,54694.27 19716.62,54665.98",0,0,1,0,3,14830.9917902946
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38590,42440,"polyline",NA,NA,NA,NA,1221.287,NA,NA,NA,NA,NA,NA,"control_region3e","19436.64,54429.20 19427.00,54404.15 19426.35,54370.04 19440.07,54338.01 19469.37,54295.00 19506.95,54259.48 19575.97,54216.29 19610.08,54200.42 19641.36,54174.20 19706.65,54130.56 19716.32,54113.19 19726.66,54101.95 19778.38,54052.22 19848.02,53997.46 19891.91,53943.25 19951.13,53891.91 20083.94,53802.63 20131.07,53783.06 20162.88,53763.72 20202.06,53745.22 20241.29,53731.75 20292.79,53721.60 20322.15,53721.10 20342.39,53731.99 20348.42,53745.25 20350.98,53784.99 20342.30,53819.82 20327.57,53848.96 20277.65,53909.04 20238.27,53946.52 20070.69,54083.26 20021.58,54130.22 19992.89,54147.80 19964.82,54169.99 19892.91,54233.21 19812.26,54282.85 19718.87,54366.14 19695.97,54382.09 19677.12,54390.96 19619.24,54402.79 19550.90,54410.57 19495.20,54421.47 19453.88,54433.59 19440.37,54433.59 19429.58,54420.97",0,0,0,0,27,51989.9192523956
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38591,42441,"polyline",NA,NA,NA,NA,2034.227,NA,NA,NA,NA,NA,NA,"control_region3f","19156.17,54514.42 19089.32,54649.57 18978.35,54835.36 18937.21,54873.39 18878.61,54943.48 18795.10,55034.18 18743.10,55112.18 18718.33,55163.65 18718.28,55199.52 18727.62,55216.85 18742.05,55221.17 18780.97,55221.17 18816.90,55211.58 18884.04,55174.00 18930.36,55142.22 18938.07,55128.63 18977.83,55088.59 19080.98,54962.05 19156.92,54900.44 19189.20,54884.52 19261.21,54817.40 19311.59,54751.96 19340.41,54700.13 19351.16,54674.44 19359.37,54631.97 19373.40,54583.95 19391.67,54544.58 19401.18,54513.08 19405.51,54414.36 19409.33,54396.03 19442.84,54329.78 19471.60,54286.83 19499.36,54254.98 19546.37,54211.45 19591.61,54180.19 19622.95,54162.86 19623.88,54154.66 19642.55,54131.38 19794.46,54015.55 19847.32,53982.27 19956.89,53885.36 19987.28,53851.32 20014.11,53807.20 20018.82,53792.76 20018.39,53783.50 20009.03,53767.24 19996.64,53764.92 19960.08,53779.43 19902.84,53791.44 19780.20,53851.45 19748.94,53875.87 19725.37,53889.63 19723.40,53893.64 19686.20,53909.12 19660.33,53925.91 19624.52,53957.09 19467.67,54068.86 19412.95,54113.73 19380.04,54152.42 19329.64,54230.99 19255.66,54357.74 19210.54,54417.43 19184.49,54459.87 19153.65,54524.61",0,1,1,0,19,80849.0543060303
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38592,42442,"polyline",NA,NA,NA,NA,147.401,NA,NA,NA,NA,NA,NA,"MUC6_region3h","20683.23,54551.28 20687.36,54532.28 20717.14,54492.31 20756.46,54471.46 20767.95,54470.63 20774.60,54475.18 20778.06,54482.25 20778.20,54494.07 20742.07,54553.22 20718.06,54564.78 20697.50,54565.89 20685.30,54557.92 20684.92,54546.33",0,0,0,0,2,1299.71232533455
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38593,42443,"polyline",NA,NA,NA,NA,237.553,NA,NA,NA,NA,NA,NA,"MUC6_region3i","21021.01,54506.78 21024.85,54476.96 21051.56,54434.51 21074.40,54408.00 21100.00,54385.93 21120.56,54374.84 21148.75,54372.85 21160.01,54379.25 21163.46,54389.04 21161.33,54418.28 21138.16,54481.72 21120.30,54504.18 21090.59,54527.21 21067.59,54533.40 21051.59,54533.55 21031.61,54523.54 21021.45,54498.08",1,1,0,0,3,3564.08570289612
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38594,42444,"polyline",NA,NA,NA,NA,182.208,NA,NA,NA,NA,NA,NA,"MUC6_region3j","21361.06,54582.14 21360.77,54563.37 21363.67,54554.25 21378.21,54531.54 21397.08,54513.63 21424.91,54503.97 21452.49,54503.07 21461.12,54506.98 21468.68,54517.93 21472.35,54548.58 21463.88,54573.86 21446.45,54596.13 21417.66,54613.06 21392.66,54615.39 21380.12,54610.56 21366.85,54596.93 21359.85,54570.14",0,0,0,0,0,2322.5486497879
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38595,42445,"polyline",NA,NA,NA,NA,249.961,NA,NA,NA,NA,NA,NA,"MUC6_region3k","21057.84,54655.92 21057.91,54639.58 21065.35,54622.24 21080.89,54600.54 21099.77,54583.07 21169.55,54543.39 21200.60,54529.92 21222.12,54526.96 21230.32,54533.20 21234.18,54554.79 21225.47,54569.43 21184.69,54617.09 21127.07,54662.93 21098.80,54671.88 21068.72,54672.40 21058.32,54658.74 21056.99,54643.21",0,0,0,0,1,3250.89937400818
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38596,42446,"polyline",NA,NA,NA,NA,504.147,NA,NA,NA,NA,NA,NA,"MUC6_region3l","20753.09,54804.00 20753.67,54824.23 20743.43,54839.62 20734.00,54863.17 20733.50,54876.77 20738.97,54889.73 20758.51,54916.45 20769.82,54924.80 20785.53,54928.48 20817.28,54928.30 20850.07,54908.88 20876.82,54888.01 20921.90,54869.62 20956.38,54831.68 20986.34,54812.24 21017.40,54785.01 21042.21,54753.64 21052.42,54726.70 21056.78,54711.39 21053.02,54675.34 21046.40,54667.12 21036.05,54661.06 21008.86,54659.38 20990.18,54667.03 20976.65,54679.28 20964.71,54694.82 20956.11,54713.99 20933.44,54702.71 20898.71,54699.05 20854.96,54714.99 20760.55,54782.69 20751.09,54803.64 20784.21,54815.12 20762.14,54829.11 20749.25,54842.88",0,0,0,0,2,11574.8197975159
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38597,42447,"polyline",NA,NA,NA,NA,138.276,NA,NA,NA,NA,NA,NA,"MUC6_region3m","21384.31,54648.19 21372.23,54616.10 21358.47,54600.04 21330.76,54600.01 21316.73,54611.13 21310.48,54622.08 21309.75,54648.38 21315.97,54669.18 21324.48,54682.48 21341.87,54692.81 21362.24,54693.68 21377.56,54682.79 21382.13,54667.42 21380.05,54642.95",0,0,0,0,0,1366.18167376518
42574,"RE_IBD_20221220_BU18-22387-10_BU18-22387-10_Scan2.ome.tiff [resolution #1]",38598,42448,"polyline",NA,NA,NA,NA,222.752,NA,NA,NA,NA,NA,NA,"MUC6_region3n","21033.28,54928.98 21030.76,54902.68 21039.26,54886.39 21064.61,54867.44 21096.76,54852.23 21146.00,54849.95 21167.31,54854.87 21181.83,54866.71 21193.19,54888.10 21193.51,54909.78 21186.33,54923.36 21147.09,54943.82 21117.39,54951.33 21063.06,54953.32 21052.68,54950.30 21039.00,54936.89 21029.74,54914.11",1,0,0,0,3,3277.81068134308
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36237,40083,"polyline",NA,NA,NA,NA,391.462,NA,NA,NA,NA,NA,NA,"MUC6_region2b","10818.65,31850.25 10821.61,31867.96 10833.88,31897.53 10840.20,31901.09 10851.98,31900.81 10872.42,31888.61 10897.71,31859.72 10920.78,31824.16 10942.22,31812.87 10953.15,31816.01 10962.31,31828.97 10961.38,31838.58 10954.56,31853.32 10943.66,31864.83 10921.35,31871.62 10917.84,31877.95 10918.74,31889.73 10929.95,31919.19 10935.20,31925.44 10942.67,31928.32 10984.74,31896.48 11016.42,31860.80 11022.24,31805.51 11008.27,31779.44 10987.15,31762.12 10964.47,31752.98 10921.36,31753.37 10899.39,31763.75 10881.76,31779.47 10865.62,31796.20 10838.19,31843.75 10822.42,31847.79 10818.60,31852.13",1,0,1,0,1,4936.1116642952
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36238,40084,"polyline",NA,NA,NA,NA,211.004,NA,NA,NA,NA,NA,NA,"MUC6_region2a","10905.40,32024.55 10906.61,31981.03 10910.36,31963.39 10936.02,31934.92 10959.89,31920.08 10981.59,31915.61 11002.38,31918.00 11032.79,31953.78 11037.10,31979.93 11035.38,31992.55 11025.16,32019.30 11007.69,32033.86 10982.26,32045.73 10955.32,32049.04 10938.44,32045.87 10916.46,32034.46 10906.17,32020.18",1,0,0,0,0,3355.88359665871
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36239,40085,"polyline",NA,NA,NA,NA,422.398,NA,NA,NA,NA,NA,NA,"control_region1a","10040.62,31509.99 10111.03,31545.22 10175.93,31570.11 10206.35,31578.15 10247.52,31580.36 10270.21,31574.39 10293.18,31558.45 10297.17,31542.88 10293.94,31521.04 10269.92,31468.63 10201.03,31391.15 10188.42,31383.42 10130.12,31373.28 10103.08,31357.25 10090.14,31353.07 10022.27,31352.49 10005.62,31374.87 9995.50,31397.15 9990.96,31432.73 9996.12,31449.20 10027.96,31498.10 10047.06,31514.31",0,2,0,0,4,11490.3006892204
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36240,40086,"polyline",NA,NA,NA,NA,801.185,NA,NA,NA,NA,NA,NA,"control_region2a","10944.26,32469.75 10939.17,32516.25 10945.24,32527.02 10954.33,32532.93 10975.82,32539.11 10990.39,32539.29 10998.49,32535.71 11040.61,32496.37 11093.98,32462.17 11108.17,32448.14 11139.46,32426.13 11177.87,32376.59 11193.99,32346.66 11216.17,32317.83 11245.08,32290.87 11273.47,32272.49 11285.47,32269.27 11319.36,32232.82 11375.73,32148.34 11394.14,32113.38 11406.28,32072.07 11411.70,32040.51 11408.80,32002.92 11402.93,31985.22 11380.13,31955.32 11351.59,31946.99 11331.93,31946.57 11307.45,31956.14 11282.42,31974.82 11271.65,31996.41 11260.71,32074.90 11238.08,32111.17 11160.54,32198.60 11127.83,32219.90 11083.31,32272.28 11048.50,32296.11 11016.58,32329.29 11006.16,32352.23 10980.00,32381.79 10964.74,32408.95 10948.99,32451.65 10943.88,32477.91",0,0,1,0,2,23187.7940056324
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36241,40087,"polyline",NA,NA,NA,NA,199.2,NA,NA,NA,NA,NA,NA,"control_region2b","11155.88,32120.73 11149.84,32108.44 11148.77,32085.04 11160.07,32056.91 11208.03,31993.48 11218.80,31987.93 11230.02,31988.46 11244.10,32005.00 11251.65,32036.40 11247.61,32074.99 11231.40,32113.46 11214.07,32130.35 11193.87,32137.10 11177.14,32137.10 11167.36,32133.64 11158.14,32125.48 11153.66,32116.60",0,0,0,0,0,2623.72399902344
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36242,40088,"polyline",NA,NA,NA,NA,419.386,NA,NA,NA,NA,NA,NA,"MUC6_region3a","12592.60,32982.96 12581.13,32963.26 12581.22,32946.39 12588.03,32926.35 12626.21,32879.01 12681.80,32837.32 12697.15,32818.16 12721.50,32774.56 12733.27,32764.62 12769.95,32749.18 12807.44,32726.00 12829.68,32717.90 12863.31,32716.16 12863.01,32748.28 12845.99,32781.10 12823.68,32801.69 12786.09,32844.29 12729.36,32893.37 12713.50,32912.29 12691.91,32947.92 12673.61,32960.99 12658.67,32982.21 12648.24,32990.53 12626.47,32995.94 12608.30,32994.07 12592.45,32983.23",1,0,1,0,4,7152.11089992523
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36243,40089,"polyline",NA,NA,NA,NA,344.529,NA,NA,NA,NA,NA,NA,"MUC6_region3b","12813.38,32910.20 12851.44,32844.99 12894.43,32790.87 12925.51,32769.33 12952.49,32770.40 12956.37,32778.27 12956.75,32789.90 12940.58,32821.74 12936.89,32879.51 12925.19,32906.68 12905.49,32930.29 12880.73,32947.06 12853.04,32950.87 12834.71,32941.56 12828.92,32942.31 12826.38,32965.97 12816.27,32999.76 12804.16,33012.73 12785.98,33014.32 12776.15,33010.17 12771.11,33001.65 12774.17,32971.86 12790.61,32934.91 12815.41,32907.05",0,0,4,0,1,4581.68386554718
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36244,40090,"polyline",NA,NA,NA,NA,360.626,NA,NA,NA,NA,NA,NA,"MUC6_region3c","13101.45,33112.98 13127.07,33072.96 13141.87,33063.63 13144.26,33065.39 13143.35,33078.67 13127.80,33114.55 13126.71,33123.82 13138.91,33127.37 13167.87,33126.00 13183.31,33120.00 13189.12,33111.79 13201.76,33080.30 13202.29,33055.73 13182.96,33022.89 13207.28,33010.71 13224.45,32988.95 13226.27,32978.89 13209.83,32961.60 13199.21,32942.99 13187.89,32933.68 13174.40,32934.47 13172.93,32961.53 13169.90,32968.57 13153.25,32992.89 13128.76,33012.47 13111.55,33032.39 13055.38,33114.32 13051.65,33124.75 13057.51,33127.49 13071.42,33127.05 13091.19,33121.00 13104.36,33110.26",0,0,0,0,0,3654.93740940094
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36245,40091,"polyline",NA,NA,NA,NA,305.596,NA,NA,NA,NA,NA,NA,"control_region3a","12238.06,33238.79 12236.40,33262.10 12227.22,33295.21 12228.21,33300.43 12234.99,33302.29 12245.20,33301.04 12259.33,33288.08 12295.48,33269.69 12339.81,33231.63 12366.72,33191.27 12389.03,33113.18 12388.99,33104.77 12377.49,33081.11 12357.27,33073.51 12337.00,33074.89 12293.27,33105.07 12266.35,33129.93 12252.15,33152.33 12243.14,33175.03 12238.67,33198.56 12237.45,33242.22",0,0,0,0,0,5267.88367140293
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36246,40092,"polyline",NA,NA,NA,NA,1042.76,NA,NA,NA,NA,NA,NA,"control_region3b","12017.40,33034.91 12024.77,33021.36 12030.54,32994.37 12031.47,32957.97 12037.74,32930.11 12054.94,32889.17 12070.10,32863.71 12094.19,32803.46 12111.74,32776.85 12138.48,32749.42 12221.86,32695.73 12259.01,32683.90 12279.54,32684.21 12298.57,32692.15 12306.78,32703.73 12310.57,32723.01 12304.84,32821.52 12299.88,32846.58 12264.43,32907.36 12220.54,32959.19 12190.61,32986.00 12189.96,32998.55 12195.50,33030.81 12195.08,33073.13 12165.43,33198.39 12128.30,33249.14 12055.26,33294.79 12031.49,33315.84 12021.47,33333.94 12011.58,33362.64 12010.28,33408.60 12004.65,33434.19 11994.70,33454.35 11976.35,33476.84 11953.68,33493.50 11921.96,33503.32 11883.08,33504.56 11869.10,33501.26 11847.04,33485.21 11823.75,33445.70 11819.54,33426.72 11818.48,33393.93 11827.79,33315.29 11841.16,33262.86 11861.52,33208.80 11870.33,33155.32 11882.56,33125.85 11907.31,33099.45 11945.16,33083.82 11966.64,33064.16 12020.47,33029.09",1,0,0,0,5,42661.3391819
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36247,40093,"polyline",NA,NA,NA,NA,168.693,NA,NA,NA,NA,NA,NA,"MUC6_region4a","13907.94,42868.45 13915.48,42847.49 13934.74,42822.94 13961.59,42809.23 13980.49,42808.99 13995.64,42815.62 14006.09,42834.55 14011.12,42859.19 14011.11,42885.99 13995.33,42904.18 13966.92,42916.18 13933.72,42913.79 13924.21,42908.80 13917.74,42899.81 13910.41,42879.10 13910.53,42865.22",0,0,0,0,0,2135.42929577827
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36248,40094,"polyline",NA,NA,NA,NA,288.308,NA,NA,NA,NA,NA,NA,"MUC6_region5b","11151.82,30220.90 11140.33,30233.87 11136.87,30264.13 11176.06,30303.51 11192.73,30309.50 11200.32,30302.02 11204.60,30291.82 11206.19,30268.25 11247.76,30263.74 11280.03,30247.73 11294.15,30236.52 11309.04,30204.57 11310.50,30179.20 11297.40,30163.40 11267.49,30147.73 11258.29,30135.42 11242.48,30127.74 11233.50,30127.04 11217.41,30139.98 11200.88,30159.14 11194.09,30180.30 11194.01,30192.40 11178.71,30221.38 11178.79,30234.77 11170.04,30233.43 11158.32,30223.46 11149.79,30221.80",0,0,0,1,0,4111.06769347191
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36249,40095,"polyline",NA,NA,NA,NA,388.216,NA,NA,NA,NA,NA,NA,"control_region5a","10154.91,29993.80 10151.82,30019.84 10155.08,30036.08 10165.76,30059.44 10178.04,30074.09 10204.84,30097.61 10231.78,30114.66 10259.44,30127.55 10288.79,30132.52 10314.48,30130.80 10357.62,30101.93 10403.22,30060.76 10418.62,30027.75 10414.45,30001.30 10372.12,29956.52 10322.50,29919.30 10291.94,29905.42 10269.88,29891.44 10230.67,29889.51 10205.24,29902.20 10166.34,29942.80 10154.59,29995.58",2,0,0,0,5,11341.860391736
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36250,40096,"polyline",NA,NA,NA,NA,109.806,NA,NA,NA,NA,NA,NA,"MUC6_region4b","13880.18,42825.86 13873.19,42824.67 13865.63,42829.53 13838.68,42858.80 13833.08,42891.92 13839.94,42908.28 13848.32,42908.61 13859.94,42903.97 13882.51,42887.73 13888.63,42850.42 13885.02,42835.16 13878.85,42826.11",0,0,0,0,0,773.337863445282
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36251,40097,"polyline",NA,NA,NA,NA,201.67,NA,NA,NA,NA,NA,NA,"MUC6_region4c","13731.39,42897.43 13731.39,42914.43 13749.84,42935.65 13778.62,42946.25 13794.73,42944.29 13803.90,42938.39 13821.42,42916.76 13828.05,42898.25 13828.95,42881.30 13824.18,42867.94 13847.73,42832.59 13848.74,42824.10 13843.04,42811.39 13836.83,42806.05 13829.69,42804.94 13794.74,42819.97 13787.24,42827.44 13780.01,42844.18 13762.48,42852.53 13741.81,42877.00 13731.82,42899.28",2,0,0,0,1,2411.27606272697
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36252,40098,"polyline",NA,NA,NA,NA,151.404,NA,NA,NA,NA,NA,NA,"MUC6_region4d","13836.26,42771.35 13843.44,42739.20 13851.16,42725.95 13864.56,42713.51 13872.62,42708.63 13906.64,42699.76 13916.06,42700.32 13928.13,42712.94 13935.56,42731.14 13935.62,42744.78 13928.60,42758.51 13905.75,42784.99 13884.52,42792.35 13856.61,42792.26 13844.52,42785.03 13836.10,42769.56",1,0,0,0,0,1684.01055383682
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36253,40099,"polyline",NA,NA,NA,NA,305.108,NA,NA,NA,NA,NA,NA,"MUC6_region4e","13738.42,42865.23 13757.42,42851.03 13780.24,42807.79 13790.87,42797.70 13805.04,42790.17 13824.50,42767.80 13837.72,42742.76 13840.88,42727.00 13837.85,42715.78 13803.84,42716.05 13744.48,42743.94 13727.42,42771.22 13736.81,42787.74 13722.58,42795.81 13714.28,42804.57 13699.01,42844.69 13674.10,42849.88 13663.22,42857.20 13658.55,42867.59 13659.35,42883.66 13673.17,42900.38 13697.72,42903.40 13705.04,42901.01 13713.35,42892.01 13709.56,42864.96 13730.72,42871.18 13747.32,42861.23",1,1,0,0,1,3240.38558912277
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36254,40100,"polyline",NA,NA,NA,NA,146.439,NA,NA,NA,NA,NA,NA,"MUC6_region4f","13709.93,42735.37 13698.66,42726.38 13682.99,42720.04 13660.45,42718.91 13650.11,42723.11 13632.68,42736.21 13613.55,42759.85 13612.20,42773.94 13617.94,42792.17 13638.45,42806.05 13652.68,42808.63 13664.07,42806.20 13682.22,42774.32 13712.67,42749.52 13713.60,42741.44 13708.67,42734.69",0,0,0,0,0,1437.64685940742
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36255,40101,"polyline",NA,NA,NA,NA,165.025,NA,NA,NA,NA,NA,NA,"MUC6_region4g","13555.93,42728.79 13542.85,42720.96 13533.53,42722.23 13504.49,42745.97 13490.59,42763.89 13485.77,42778.22 13487.64,42789.40 13500.13,42800.89 13501.39,42811.75 13511.52,42823.39 13535.68,42824.63 13555.58,42818.75 13588.33,42795.82 13597.27,42779.71 13597.80,42769.94 13594.08,42763.63 13580.07,42754.50 13573.18,42743.38 13553.91,42725.54",0,0,0,0,0,1932.23260045052
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36256,40102,"polyline",NA,NA,NA,NA,214.077,NA,NA,NA,NA,NA,NA,"MUC6_region4h","13329.70,42834.42 13327.17,42864.38 13335.73,42867.67 13346.25,42863.93 13349.56,42908.02 13356.34,42922.53 13384.46,42934.98 13399.09,42935.10 13417.11,42928.74 13434.77,42903.49 13434.53,42886.51 13425.80,42856.22 13434.57,42828.84 13421.60,42808.87 13399.03,42793.25 13386.02,42790.83 13373.24,42792.87 13330.86,42817.97 13327.03,42825.94 13330.65,42836.17",0,0,0,0,1,2894.24989295006
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36257,40103,"polyline",NA,NA,NA,NA,575.876,NA,NA,NA,NA,NA,NA,"control_region4a","13384.41,42051.25 13359.24,42027.18 13344.05,42017.37 13317.74,42016.91 13278.07,42024.72 13255.48,42034.44 13238.62,42051.13 13220.53,42085.95 13216.28,42110.34 13223.39,42143.71 13236.46,42182.02 13235.88,42230.27 13239.19,42248.33 13249.53,42282.25 13268.35,42315.32 13330.38,42378.51 13354.19,42389.10 13396.77,42392.82 13449.74,42376.40 13471.58,42360.00 13477.78,42342.61 13503.84,42339.25 13530.52,42325.45 13556.72,42302.71 13572.63,42281.58 13588.60,42246.81 13589.34,42234.97 13578.49,42209.67 13558.82,42196.71 13539.83,42175.05 13505.53,42145.09 13450.70,42112.12 13383.27,42047.61",0,0,0,0,4,22732.5032811165
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36258,40104,"polyline",NA,NA,NA,NA,471.867,NA,NA,NA,NA,NA,NA,"control_region4b","13490.13,41925.72 13413.90,41901.78 13385.65,41880.13 13378.67,41867.34 13374.61,41828.35 13381.64,41801.41 13404.23,41771.84 13422.08,41755.57 13440.14,41745.18 13478.42,41736.71 13559.45,41737.30 13632.29,41757.24 13655.90,41768.51 13713.02,41806.56 13733.51,41835.23 13741.13,41854.67 13742.97,41871.14 13740.03,41887.56 13724.43,41922.82 13715.39,41936.47 13693.53,41945.33 13628.86,41950.22 13604.36,41944.75 13568.34,41930.56 13488.06,41925.33",1,0,0,0,0,14867.3863813877
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36259,40105,"polyline",NA,NA,NA,NA,472.231,NA,NA,NA,NA,NA,NA,"control_region4c","13409.38,42066.80 13403.37,42036.47 13402.95,42008.52 13408.70,41991.81 13421.51,41970.60 13470.49,41939.15 13499.01,41933.17 13543.00,41932.23 13572.70,41936.88 13599.13,41947.76 13656.99,41961.62 13670.91,41969.04 13697.01,41990.10 13707.89,42010.13 13717.39,42049.69 13722.40,42084.43 13721.13,42109.17 13702.33,42164.89 13680.67,42190.36 13642.07,42212.27 13604.98,42215.60 13590.66,42211.32 13550.24,42181.70 13499.03,42136.09 13456.08,42107.03 13434.13,42085.14 13411.21,42069.21 13408.73,42063.90",0,0,0,0,0,16054.509295702
